,latitude,longitude,image_name,country_code,country,continent,region,alpha-2,sub-region
24651,55.84576,37.13346,24651.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24652,45.03929,38.8946,24652.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24653,54.84444,38.16694,24653.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24654,53.51195,33.71459,24654.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24655,55.69294,37.66256,24655.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24656,53.35848,34.05635,24656.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24657,55.69218,37.45439,24657.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24658,51.84951,107.78351,24658.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24659,55.6756,37.90765,24659.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24660,56.5472,35.75882,24660.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24661,55.50468,37.74601,24661.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24662,58.04398,65.24985,24662.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24663,53.98035,37.47326,24663.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24664,44.98901,38.94324,24664.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24665,43.96222,43.63417,24665.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24666,55.78609,37.0068,24666.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24667,55.48455,37.75067,24667.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24668,55.52282,37.5482,24668.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24669,54.90083,38.07083,24669.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24670,55.09357,37.68546,24670.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24671,59.80917,30.38167,24671.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24672,59.8469,30.45193,24672.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24673,55.8586,37.48795,24673.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24674,55.97473,38.30245,24674.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24675,55.41581,37.77956,24675.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24676,55.43157,38.06176,24676.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24677,55.83671,37.18021,24677.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24678,55.60235,37.49773,24678.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24679,60.38066,30.20418,24679.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24680,56.85836,35.90057,24680.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24681,55.62343,37.1532,24681.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24682,64.5635,39.8302,24682.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24683,56.07103,37.14513,24683.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24684,55.87335,37.10471,24684.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24685,55.92957,37.93751,24685.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24686,56.0131,37.50584,24686.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24687,55.63728,37.99192,24687.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24688,56.13675,37.60817,24688.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24689,53.93361,37.92792,24689.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24690,55.67508,37.33983,24690.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24691,60.00077,30.34384,24691.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24692,55.30199,38.11765,24692.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24693,55.28293,38.17186,24693.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24694,55.67476,37.76947,24694.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24695,55.62696,37.03874,24695.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24696,55.58576,37.72376,24696.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24697,60.51144,77.32601,24697.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24698,51.79353,107.68601,24698.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24699,53.22178,34.35615,24699.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24700,55.87236,37.67697,24700.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24701,43.48332,43.60084,24701.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24702,54.48147,53.47103,24702.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24703,56.13517,37.3946,24703.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24704,55.79556,37.61445,24704.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24705,55.62047,37.49338,24705.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24706,55.64108,69.21909,24706.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24707,55.31633,38.2609,24707.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24708,55.22301,37.92678,24708.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24709,55.35619,37.47739,24709.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24710,56.09598346,37.74172606,24710.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24711,56.87173,60.51184,24711.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24712,54.14046,37.59725,24712.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24713,55.59679,37.55718,24713.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24714,55.89289,37.71423,24714.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24715,59.52562,30.07292,24715.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24716,55.91476,37.56473,24716.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24717,51.40944,46.04833,24717.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24718,54.77894,38.64602,24718.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24719,56.44242046,35.62402987,24719.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24720,60.02427,30.28491,24720.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24721,46.7055,38.2739,24721.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24722,53.52364,37.77152,24722.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24723,56.07831,37.49577,24723.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24724,55.85043,37.57757,24724.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24725,53.98038,38.5374,24725.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24726,55.75875,37.77834,24726.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24727,54.59139,53.75162,24727.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24728,53.29259,34.27304,24728.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24729,59.99221,30.20268,24729.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24730,55.57991,37.9866,24730.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24731,53.36896,83.79443,24731.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24732,55.90568,37.98024,24732.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24733,55.97313,37.75796,24733.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24734,55.87408,37.60475,24734.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24735,55.03327,37.7518,24735.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24736,55.36892,37.10216,24736.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24737,54.0667,38.04301,24737.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24738,55.2031,37.86113,24738.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24739,55.61317,36.99703,24739.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24740,54.77437,38.54258,24740.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24741,44.92934,37.99117,24741.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24742,45.31398,38.79303,24742.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24743,64.52799,40.17665,24743.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24744,60.13805,30.00131,24744.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24745,60.17506,30.17073,24745.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24746,55.57123,37.42615,24746.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24747,55.6837,60.39689,24747.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24748,55.65388,37.51298,24748.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24749,52.12835,56.72863,24749.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24750,55.80654,37.55674,24750.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24751,53.35613,34.18275,24751.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24752,58.23583,92.48278,24752.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24753,55.85,37.56667,24753.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24754,55.64776,38.02486,24754.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24755,53.82188,34.07827,24755.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24756,56.03344,37.8472,24756.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24757,55.87226,36.79778,24757.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24758,56.88286,35.92706,24758.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24759,43.68032,43.52101,24759.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24760,45.46073,133.36583,24760.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24761,55.57839,37.66767,24761.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24762,55.14572,37.47585,24762.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24763,58.375,33.19309,24763.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24764,55.49229,37.93053,24764.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24765,55.68288,37.43264,24765.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24766,52.95152,51.6869,24766.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24767,55.83701,37.53796,24767.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24768,55.58646,37.89328,24768.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24769,55.20689,37.74188,24769.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24770,56.0899,37.20059,24770.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24771,55.73464,37.74702,24771.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24772,43.46901,43.6505,24772.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24773,60.05841,29.99561,24773.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24774,58.27775,59.72297,24774.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24775,55.1683,37.54061,24775.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24776,43.26948,46.58333,24776.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24777,55.53351,37.15126,24777.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24778,55.35846,37.63447,24778.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24779,56.9083,60.8019,24779.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24780,56.23114,60.39608,24780.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24781,59.69617,30.58515,24781.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24782,45.47885,133.42825,24782.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24783,55.64734,37.60511,24783.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24784,60.03155,30.62773,24784.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24785,55.53295192,38.3174192,24785.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24786,50.06,43.2379,24786.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24787,45.35955,38.03029,24787.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24788,55.55688,37.66721,24788.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24789,55.47954,37.2461,24789.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24790,44.77746,37.70477,24790.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24791,51.4781,57.3552,24791.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24792,53.77166,38.12408,24792.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24793,55.81392,37.83809,24793.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24794,59.84012,30.33609,24794.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24795,59.58645,30.1512,24795.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24796,52.17629,56.63764,24796.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24797,55.68503,37.30966,24797.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24798,55.4206,37.52962,24798.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24799,55.83496,37.64066,24799.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24800,55.51069,37.64221,24800.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24801,45.03602,38.76656,24801.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24802,54.03876,43.91385,24802.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24803,55.38752,36.73307,24803.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24804,55.49684,37.31188,24804.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24805,54.04643,37.44199,24805.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24806,55.39485,43.83992,24806.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24807,61.78491,34.34691,24807.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24808,55.14738,43.57437,24808.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24809,56.96094,60.68868,24809.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24810,54.68343,38.25388,24810.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24811,58.04254,65.27258,24811.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24812,54.10758,37.6553,24812.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24813,55.73906,38.17804,24813.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24814,54.07052,34.26546,24814.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24815,42.95852,47.52572,24815.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24816,55.68822,37.26902,24816.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24817,59.84551,30.42043,24817.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24818,55.68236,37.58668,24818.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24819,61.84664,34.19385,24819.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24820,55.44094,37.74784,24820.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24821,55.93373,37.9375,24821.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24822,61.75496,34.28484,24822.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24823,53.47892,38.06478,24823.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24824,55.78649,37.83721,24824.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24825,44.11829,43.41584,24825.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24826,56.10401,37.61611,24826.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24827,55.65454,37.19347,24827.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24828,56.11281,69.49015,24828.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24829,55.50928,37.26153,24829.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24830,53.53041,43.67663,24830.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24831,56.03749,37.35349,24831.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24832,64.52968,39.70123,24832.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24833,55.7042244,37.74995389,24833.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24834,56.97708,60.57742,24834.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24835,55.48244,37.66483,24835.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24836,54.48537,53.46727,24836.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24837,57.97472,33.2525,24837.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24838,60.07849,30.12442,24838.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24839,53.39544,83.8008,24839.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24840,61.85357,34.52758,24840.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24841,56.11921,37.16319,24841.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24842,55.84584,37.68372,24842.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24843,55.93061,37.95266,24843.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24844,55.6827,37.5216,24844.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24845,55.53587,37.54075,24845.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24846,55.63253,37.25201,24846.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24847,59.81711,30.33062,24847.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24848,55.42091,37.45413,24848.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24849,55.99957,36.13094,24849.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24850,55.86132,37.13612,24850.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24851,55.81082,37.68117,24851.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24852,55.59773,38.1253,24852.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24853,56.69833,36.09599,24853.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24854,44.20396,43.14849,24854.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24855,57.04666,60.59718,24855.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24856,55.76979,37.62498,24856.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24857,55.1934,30.25896,24857.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24858,52.47385,31.69043,24858.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24859,52.42138,31.00174,24859.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24860,52.6346,31.60502,24860.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24861,52.42951,30.9947,24861.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24862,52.588,31.64346,24862.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24863,52.42574,31.72171,24863.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24864,55.19512,30.2081,24864.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24865,52.77699,31.65008,24865.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24866,52.41341,31.00908,24866.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24867,52.4566,30.95963,24867.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24868,52.88937,31.7274,24868.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24869,52.42548,31.72612,24869.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24870,52.3581,31.0314,24870.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24871,52.62058,31.61881,24871.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24872,55.1904,30.2049,24872.png,BY,Belarus,Europe,Belarus,BY,Eastern Europe
24873,52.84161,31.7995,24873.png,RU,Russian Federation,Europe,Russian Federation,RU,Eastern Europe
24874,51.50015,5.31156,24874.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24875,53.09741,6.84607,24875.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24876,51.6921,5.96469,24876.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24877,51.73621,4.63317,24877.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24878,51.90626,5.33437,24878.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24879,52.36843,4.80264,24879.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24880,52.21221388,5.009629579,24880.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24881,51.89952,4.98182,24881.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24882,51.7189,5.51555,24882.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24883,52.70132,6.42132,24883.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24884,51.99108,5.32972,24884.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24885,52.77932,6.99012,24885.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24886,52.03941,5.20815,24886.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24887,52.41003,5.25108,24887.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24888,51.81759,5.39545,24888.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24889,51.63676,4.96014,24889.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24890,52.06087,4.45072,24890.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24891,51.4953,5.37223,24891.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24892,52.72838,6.43078,24892.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24893,51.79862,5.2343,24893.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24894,51.90484,5.96525,24894.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24895,52.31333,6.92917,24895.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24896,53.16265,6.62478,24896.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24897,51.04154,5.37195,24897.png,BE,Belgium,Europe,Belgium,BE,Western Europe
24898,51.23668,5.10135,24898.png,BE,Belgium,Europe,Belgium,BE,Western Europe
24899,50.99665,5.55872,24899.png,BE,Belgium,Europe,Belgium,BE,Western Europe
24900,52.26262,6.84482,24900.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24901,52.91691,5.67213,24901.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24902,51.313,5.84989,24902.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24903,52.23622,5.15715,24903.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24904,52.17287463,4.454118694,24904.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24905,51.55845,5.11065,24905.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24906,52.18979,4.7576,24906.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24907,51.80907,5.82362,24907.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24908,51.95315,6.47782,24908.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24909,52.45195,6.43925,24909.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24910,52.19307,6.61019,24910.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24911,52.52118,6.23446,24911.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24912,52.68336,6.37244,24912.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24913,52.08063,6.08413,24913.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24914,52.25459,5.56087,24914.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24915,51.85566,5.28996,24915.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24916,51.24692,5.58328,24916.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24917,52.53975,6.67495,24917.png,DE,Germany,Europe,Germany,DE,Western Europe
24918,51.98739,4.88147,24918.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24919,52.36083,6.61095,24919.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24920,52.19149,6.78327,24920.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24921,52.28458,6.9765,24921.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24922,51.48859,5.4076,24922.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24923,52.63837,6.49162,24923.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24924,52.14,5.58472,24924.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24925,51.65534,5.29612,24925.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24926,52.71083,5.74861,24926.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24927,51.21621,5.42963,24927.png,BE,Belgium,Europe,Belgium,BE,Western Europe
24928,52.43029,6.13456,24928.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24929,51.81864,5.59517,24929.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24930,51.64753731,5.637808716,24930.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24931,51.51903,5.27364,24931.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24932,51.47182,3.97327,24932.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24933,52.50098,6.24797,24933.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
24934,52.10564,4.94055,24934.png,NL,Netherlands,Europe,Netherlands,NL,Western Europe
