latitude,longitude,image_name,country_code,country,continent
39.34938,-77.85479,19510.png,US,United States,North America
42.13376,-87.99813,19511.png,US,United States,North America
42.98632,-88.30559,19512.png,US,United States,North America
40.59699,-111.9419,19513.png,US,United States,North America
41.29543,-73.41967,19514.png,US,United States,North America
41.9838,-71.2751,19515.png,US,United States,North America
47.26783,-122.49053,19516.png,US,United States,North America
40.62343,-74.11529,19517.png,US,United States,North America
41.91491,-91.40238,19518.png,US,United States,North America
35.93265,-89.2844,19519.png,US,United States,North America
40.82623,-73.28672,19520.png,US,United States,North America
42.63615,-70.97598,19521.png,US,United States,North America
38.74949,-90.26702,19522.png,US,United States,North America
39.62181,-105.04265,19523.png,US,United States,North America
42.29203,-88.0897,19524.png,US,United States,North America
39.34787,-76.96363,19525.png,US,United States,North America
40.61304,-74.09479,19526.png,US,United States,North America
41.88317,-87.62106,19527.png,US,United States,North America
47.8069,-122.29717,19528.png,US,United States,North America
39.14862,-76.72978,19529.png,US,United States,North America
42.94843,-87.983,19530.png,US,United States,North America
33.98692,-6.83925,19531.png,MA,Morocco,Africa
33.99208,-6.82412,19532.png,MA,Morocco,Africa
33.90097,-5.56535,19533.png,MA,Morocco,Africa
34.02292,-6.83119,19534.png,MA,Morocco,Africa
13.48668,-89.31724,19535.png,SV,El Salvador,North America
13.68418,-89.23989,19536.png,SV,El Salvador,North America
13.48229,-89.25578,19537.png,SV,El Salvador,North America
13.71539,-89.36557,19538.png,SV,El Salvador,North America
14.11638,-89.64845,19539.png,SV,El Salvador,North America
14.0578,-89.94102,19540.png,GT,Guatemala,North America
23.14052,-82.38161,19541.png,CU,Cuba,North America
23.10843,-82.41362,19542.png,CU,Cuba,North America
23.13948,-82.3764,19543.png,CU,Cuba,North America
10.2805,-61.46587,19544.png,TT,Trinidad and Tobago,North America
10.30807,-61.154,19545.png,TT,Trinidad and Tobago,North America
10.66668,-61.51889,19546.png,TT,Trinidad and Tobago,North America
10.63133,-61.42909,19547.png,TT,Trinidad and Tobago,North America
10.18675,-61.67541,19548.png,TT,Trinidad and Tobago,North America
10.387,-61.30385,19549.png,TT,Trinidad and Tobago,North America
10.78283,-61.3175,19550.png,TT,Trinidad and Tobago,North America
10.22567,-61.4505,19551.png,TT,Trinidad and Tobago,North America
10.34111,-61.45878,19552.png,TT,Trinidad and Tobago,North America
-7.0981,109.3243,19553.png,ID,Indonesia,Asia
-6.46422,106.73643,19554.png,ID,Indonesia,Asia
-7.48297,110.97726,19555.png,ID,Indonesia,Asia
3.49251,98.741,19556.png,ID,Indonesia,Asia
-7.09036,109.01279,19557.png,ID,Indonesia,Asia
-7.82576,110.36622,19558.png,ID,Indonesia,Asia
-7.07417,107.72157,19559.png,ID,Indonesia,Asia
-7.29047,110.50635,19560.png,ID,Indonesia,Asia
-7.49457,108.64681,19561.png,ID,Indonesia,Asia
-7.65728,111.1272,19562.png,ID,Indonesia,Asia
-6.56293,106.8225,19563.png,ID,Indonesia,Asia
-7.34342,106.56691,19564.png,ID,Indonesia,Asia
-6.98165,109.6868,19565.png,ID,Indonesia,Asia
-7.07272,109.01023,19566.png,ID,Indonesia,Asia
-7.48239,112.64279,19567.png,ID,Indonesia,Asia
-6.2068,106.84636,19568.png,ID,Indonesia,Asia
-7.93972,111.94367,19569.png,ID,Indonesia,Asia
-6.44934,106.84808,19570.png,ID,Indonesia,Asia
-6.95647,111.11414,19571.png,ID,Indonesia,Asia
-7.78001,113.46833,19572.png,ID,Indonesia,Asia
-1.25273,104.11111,19573.png,ID,Indonesia,Asia
-7.45395,109.41806,19574.png,ID,Indonesia,Asia
0.96018,101.00366,19575.png,ID,Indonesia,Asia
-7.46757,110.92405,19576.png,ID,Indonesia,Asia
-6.87053,107.64825,19577.png,ID,Indonesia,Asia
-7.381,110.57684,19578.png,ID,Indonesia,Asia
-6.90015,109.52941,19579.png,ID,Indonesia,Asia
-7.4287,110.64606,19580.png,ID,Indonesia,Asia
-7.80482,112.38491,19581.png,ID,Indonesia,Asia
-6.97044,109.77396,19582.png,ID,Indonesia,Asia
-7.01833,107.60389,19583.png,ID,Indonesia,Asia
-7.57123,112.26143,19584.png,ID,Indonesia,Asia
-1.58755,103.54085,19585.png,ID,Indonesia,Asia
-6.79597,107.20405,19586.png,ID,Indonesia,Asia
-3.50723,118.8993,19587.png,ID,Indonesia,Asia
-6.67824,110.87323,19588.png,ID,Indonesia,Asia
-7.44911,112.3177,19589.png,ID,Indonesia,Asia
-7.97201,112.14844,19590.png,ID,Indonesia,Asia
-7.46356,109.28549,19591.png,ID,Indonesia,Asia
-6.76407,106.78297,19592.png,ID,Indonesia,Asia
-7.13101,110.41704,19593.png,ID,Indonesia,Asia
-8.08742,111.87158,19594.png,ID,Indonesia,Asia
-7.4576,110.53419,19595.png,ID,Indonesia,Asia
-7.00422,109.7364,19596.png,ID,Indonesia,Asia
-7.73379,113.69785,19597.png,ID,Indonesia,Asia
-7.77989,110.52572,19598.png,ID,Indonesia,Asia
-7.52323,108.88844,19599.png,ID,Indonesia,Asia
-8.55305,114.26605,19600.png,ID,Indonesia,Asia
-7.1664,106.75999,19601.png,ID,Indonesia,Asia
-8.07728,111.87766,19602.png,ID,Indonesia,Asia
-7.90577,112.11434,19603.png,ID,Indonesia,Asia
-6.48764,106.73236,19604.png,ID,Indonesia,Asia
-6.64961,111.06682,19605.png,ID,Indonesia,Asia
-6.47665,106.81107,19606.png,ID,Indonesia,Asia
-8.15929,112.44721,19607.png,ID,Indonesia,Asia
-7.5876,110.2265,19608.png,ID,Indonesia,Asia
-8.17772,111.94313,19609.png,ID,Indonesia,Asia
-7.77876,112.05167,19610.png,ID,Indonesia,Asia
-1.54657,103.65782,19611.png,ID,Indonesia,Asia
-6.27016,106.84505,19612.png,ID,Indonesia,Asia
-6.91806,106.92667,19613.png,ID,Indonesia,Asia
-7.24335,112.6983,19614.png,ID,Indonesia,Asia
-6.99511,109.03501,19615.png,ID,Indonesia,Asia
-7.50869,112.21807,19616.png,ID,Indonesia,Asia
3.49482,98.68994,19617.png,ID,Indonesia,Asia
-7.54972,110.71639,19618.png,ID,Indonesia,Asia
-6.96687,111.3193,19619.png,ID,Indonesia,Asia
-6.48524,106.64409,19620.png,ID,Indonesia,Asia
-7.58197,110.62608,19621.png,ID,Indonesia,Asia
-6.70558,111.06859,19622.png,ID,Indonesia,Asia
-6.85417,109.47301,19623.png,ID,Indonesia,Asia
3.52894,98.69776,19624.png,ID,Indonesia,Asia
-8.08096,111.94301,19625.png,ID,Indonesia,Asia
-7.68952,110.40821,19626.png,ID,Indonesia,Asia
-7.17489,111.30986,19627.png,ID,Indonesia,Asia
-7.48508,110.22211,19628.png,ID,Indonesia,Asia
-6.13441,106.57783,19629.png,ID,Indonesia,Asia
-7.60681,111.52232,19630.png,ID,Indonesia,Asia
-6.90935,109.74376,19631.png,ID,Indonesia,Asia
-7.67381,112.1041,19632.png,ID,Indonesia,Asia
-7.34093,106.42738,19633.png,ID,Indonesia,Asia
-7.519721785,110.5674955,19634.png,ID,Indonesia,Asia
-6.90171,107.7829,19635.png,ID,Indonesia,Asia
-8.17867,112.20201,19636.png,ID,Indonesia,Asia
-7.32359,110.49598,19637.png,ID,Indonesia,Asia
3.61004,98.94394,19638.png,ID,Indonesia,Asia
-1.56903,103.8516,19639.png,ID,Indonesia,Asia
-7.74156,111.96811,19640.png,ID,Indonesia,Asia
-7.3593,111.08995,19641.png,ID,Indonesia,Asia
-6.96416,107.87957,19642.png,ID,Indonesia,Asia
3.34465,99.37421,19643.png,ID,Indonesia,Asia
-8.05747,113.78957,19644.png,ID,Indonesia,Asia
-7.60875,112.05072,19645.png,ID,Indonesia,Asia
-7.87672,110.34554,19646.png,ID,Indonesia,Asia
3.31332,117.59152,19647.png,ID,Indonesia,Asia
-7.96148,112.07883,19648.png,ID,Indonesia,Asia
-7.0817,110.59226,19649.png,ID,Indonesia,Asia
-7.06394,110.80853,19650.png,ID,Indonesia,Asia
-7.3655,110.52329,19651.png,ID,Indonesia,Asia
-7.66422,109.13676,19652.png,ID,Indonesia,Asia
-1.24405,116.84933,19653.png,ID,Indonesia,Asia
-6.34816,106.93736,19654.png,ID,Indonesia,Asia
-7.44906,108.7166,19655.png,ID,Indonesia,Asia
-6.82074,106.80113,19656.png,ID,Indonesia,Asia
-6.8048,110.8405,19657.png,ID,Indonesia,Asia
-8.23029,111.7829,19658.png,ID,Indonesia,Asia
-6.58217,106.87473,19659.png,ID,Indonesia,Asia
-7.29691,108.09215,19660.png,ID,Indonesia,Asia
-7.50232,110.22605,19661.png,ID,Indonesia,Asia
3.3285,99.1625,19662.png,ID,Indonesia,Asia
-7.75774,110.28842,19663.png,ID,Indonesia,Asia
-6.75958,107.25771,19664.png,ID,Indonesia,Asia
0.51667,101.44167,19665.png,ID,Indonesia,Asia
-7.34519,109.44531,19666.png,ID,Indonesia,Asia
-7.72119,110.77768,19667.png,ID,Indonesia,Asia
-7.76234,112.15903,19668.png,ID,Indonesia,Asia
3.7278,98.6738,19669.png,ID,Indonesia,Asia
-7.15176,111.89448,19670.png,ID,Indonesia,Asia
3.54764,98.69787,19671.png,ID,Indonesia,Asia
-6.2227,106.8394,19672.png,ID,Indonesia,Asia
-6.11765,106.54545,19673.png,ID,Indonesia,Asia
-7.42927,109.18991,19674.png,ID,Indonesia,Asia
-6.95494,106.43403,19675.png,ID,Indonesia,Asia
-7.21264,107.90747,19676.png,ID,Indonesia,Asia
-1.63992,103.65827,19677.png,ID,Indonesia,Asia
-7.30377,110.97813,19678.png,ID,Indonesia,Asia
-7.75234,113.59176,19679.png,ID,Indonesia,Asia
-6.663,107.77302,19680.png,ID,Indonesia,Asia
-6.95324,106.74987,19681.png,ID,Indonesia,Asia
-7.69454,111.13046,19682.png,ID,Indonesia,Asia
-7.58265,108.79521,19683.png,ID,Indonesia,Asia
-6.88417,107.51506,19684.png,ID,Indonesia,Asia
-6.16459,107.2227,19685.png,ID,Indonesia,Asia
0.63815,101.16003,19686.png,ID,Indonesia,Asia
-8.12391,112.20602,19687.png,ID,Indonesia,Asia
-7.95782,113.99089,19688.png,ID,Indonesia,Asia
-7.81667,112.01667,19689.png,ID,Indonesia,Asia
0.50293,101.4522,19690.png,ID,Indonesia,Asia
-7.09819,112.01904,19691.png,ID,Indonesia,Asia
-6.5174,110.76119,19692.png,ID,Indonesia,Asia
-7.11846,106.74114,19693.png,ID,Indonesia,Asia
-6.93792,107.63932,19694.png,ID,Indonesia,Asia
-8.02117,110.77659,19695.png,ID,Indonesia,Asia
-7.57828,111.74776,19696.png,ID,Indonesia,Asia
-7.845977917,111.9018862,19697.png,ID,Indonesia,Asia
-8.11271,113.77113,19698.png,ID,Indonesia,Asia
-6.97814,106.96152,19699.png,ID,Indonesia,Asia
-7.16366,110.39441,19700.png,ID,Indonesia,Asia
-6.80989,107.59961,19701.png,ID,Indonesia,Asia
-6.90503,109.67693,19702.png,ID,Indonesia,Asia
-7.89592,110.97348,19703.png,ID,Indonesia,Asia
-1.22981,116.82653,19704.png,ID,Indonesia,Asia
-7.25336,109.44391,19705.png,ID,Indonesia,Asia
-8.03605,112.59639,19706.png,ID,Indonesia,Asia
-7.57897,112.23109,19707.png,ID,Indonesia,Asia
-7.59854,111.9739,19708.png,ID,Indonesia,Asia
-7.35463,112.61848,19709.png,ID,Indonesia,Asia
0.45489,101.85202,19710.png,ID,Indonesia,Asia
3.57911,98.8125,19711.png,ID,Indonesia,Asia
-6.49991,110.90464,19712.png,ID,Indonesia,Asia
-7.7506,110.50609,19713.png,ID,Indonesia,Asia
-6.23992,106.59714,19714.png,ID,Indonesia,Asia
-6.72957,111.01105,19715.png,ID,Indonesia,Asia
-7.47183,112.47244,19716.png,ID,Indonesia,Asia
-6.74488,107.361,19717.png,ID,Indonesia,Asia
-7.54913,109.28136,19718.png,ID,Indonesia,Asia
-7.5055,109.38211,19719.png,ID,Indonesia,Asia
-6.4175,106.80687,19720.png,ID,Indonesia,Asia
-7.90474,112.56503,19721.png,ID,Indonesia,Asia
-6.22486,106.54813,19722.png,ID,Indonesia,Asia
-6.57936,110.97858,19723.png,ID,Indonesia,Asia
-6.20999,106.75832,19724.png,ID,Indonesia,Asia
-6.34476,106.67904,19725.png,ID,Indonesia,Asia
-7.71147,110.64354,19726.png,ID,Indonesia,Asia
2.93352,99.07325,19727.png,ID,Indonesia,Asia
-3.5403,118.9707,19728.png,ID,Indonesia,Asia
-7.79336,112.07204,19729.png,ID,Indonesia,Asia
-1.6,103.61667,19730.png,ID,Indonesia,Asia
-7.42002,109.28216,19731.png,ID,Indonesia,Asia
-6.78151,106.73191,19732.png,ID,Indonesia,Asia
-7.79098,114.04531,19733.png,ID,Indonesia,Asia
3.40825,98.24127,19734.png,ID,Indonesia,Asia
-7.348998419,111.9016184,19735.png,ID,Indonesia,Asia
-6.27365,106.71953,19736.png,ID,Indonesia,Asia
-6.3435,106.8207,19737.png,ID,Indonesia,Asia
-6.77922,107.06292,19738.png,ID,Indonesia,Asia
-6.58778,107.35075,19739.png,ID,Indonesia,Asia
3.31829,98.66788,19740.png,ID,Indonesia,Asia
-7.42157,112.42707,19741.png,ID,Indonesia,Asia
-21.38227,55.6434,19742.png,RE,Réunion,Africa
-21.26854,55.46502,19743.png,RE,Réunion,Africa
-21.32857,55.45255,19744.png,RE,Réunion,Africa
-21.28322,55.41289,19745.png,RE,Réunion,Africa
-21.23054,55.29457,19746.png,RE,Réunion,Africa
-21.05926,55.38133,19747.png,RE,Réunion,Africa
-20.88231,55.4504,19748.png,RE,Réunion,Africa
-21.20659,55.4198,19749.png,RE,Réunion,Africa
14.4792,-90.63064,19750.png,GT,Guatemala,North America
15.07825,-91.51202,19751.png,GT,Guatemala,North America
14.71816,-91.21815,19752.png,GT,Guatemala,North America
15.08633,-91.15984,19753.png,GT,Guatemala,North America
14.70033,-91.19275,19754.png,GT,Guatemala,North America
14.84501,-91.52663,19755.png,GT,Guatemala,North America
15.34413,-91.40911,19756.png,GT,Guatemala,North America
15.33415,-91.49337,19757.png,GT,Guatemala,North America
14.70967,-91.06003,19758.png,GT,Guatemala,North America
14.54948,-90.72875,19759.png,GT,Guatemala,North America
14.44772,-91.38383,19760.png,GT,Guatemala,North America
14.91972,-90.65943,19761.png,GT,Guatemala,North America
14.82382,-91.61169,19762.png,GT,Guatemala,North America
14.44264,-91.57315,19763.png,GT,Guatemala,North America
15.29594,-91.49043,19764.png,GT,Guatemala,North America
15.15764,-91.55148,19765.png,GT,Guatemala,North America
14.55619,-90.72682,19766.png,GT,Guatemala,North America
-0.35312,36.05383,19767.png,KE,Kenya,Africa
0.73442,34.60974,19768.png,KE,Kenya,Africa
0.53391,34.54698,19769.png,KE,Kenya,Africa
0.4185,36.0319,19770.png,KE,Kenya,Africa
-0.26218,36.18781,19771.png,KE,Kenya,Africa
-0.17297,35.90954,19772.png,KE,Kenya,Africa
0.29062,34.5019,19773.png,KE,Kenya,Africa
0.23935,34.43745,19774.png,KE,Kenya,Africa
-0.18239,36.77408,19775.png,KE,Kenya,Africa
-0.12651,36.15816,19776.png,KE,Kenya,Africa
0.36011,34.40167,19777.png,KE,Kenya,Africa
0.07832,34.50607,19778.png,KE,Kenya,Africa
-0.26702,36.03535,19779.png,KE,Kenya,Africa
0.31128,36.56148,19780.png,KE,Kenya,Africa
0.68567,34.31014,19781.png,KE,Kenya,Africa
-0.25853,36.12039,19782.png,KE,Kenya,Africa
-0.12446,36.60697,19783.png,KE,Kenya,Africa
0.06563,34.53084,19784.png,KE,Kenya,Africa
-0.25514,36.21807,19785.png,KE,Kenya,Africa
-0.34566,35.96756,19786.png,KE,Kenya,Africa
0.75804,34.55141,19787.png,KE,Kenya,Africa
-0.28274,36.0483,19788.png,KE,Kenya,Africa
0.08955,36.82879,19789.png,KE,Kenya,Africa
-0.18978,36.50505,19790.png,KE,Kenya,Africa
0.03422,36.41767,19791.png,KE,Kenya,Africa
0.10875,34.48608,19792.png,KE,Kenya,Africa
3.54517,35.25006,19793.png,KE,Kenya,Africa
0.58337,34.56302,19794.png,KE,Kenya,Africa
-0.32277,36.14362,19795.png,KE,Kenya,Africa
0.09932,34.20589,19796.png,KE,Kenya,Africa
0.46005,34.11169,19797.png,KE,Kenya,Africa
-0.35347,36.14914,19798.png,KE,Kenya,Africa
-0.44217,36.8587,19799.png,KE,Kenya,Africa
0.16866,34.42472,19800.png,KE,Kenya,Africa
-0.35703,36.01312,19801.png,KE,Kenya,Africa
0.58834,34.56843,19802.png,KE,Kenya,Africa
0.31808,36.31087,19803.png,KE,Kenya,Africa
0.25242,35.90018,19804.png,KE,Kenya,Africa
0.38084,36.64319,19805.png,KE,Kenya,Africa
0.265,34.18513,19806.png,KE,Kenya,Africa
3.08996,35.58982,19807.png,KE,Kenya,Africa
0.03813,36.36339,19808.png,KE,Kenya,Africa
0.09533,36.78687,19809.png,KE,Kenya,Africa
3.11988,35.59642,19810.png,KE,Kenya,Africa
18.56879,-71.73024,19811.png,DO,Dominican Republic,North America
18.57326,-71.72965,19812.png,DO,Dominican Republic,North America
39.07128,-9.39525,19813.png,PT,Portugal,Europe
38.53285,-8.88892,19814.png,PT,Portugal,Europe
41.25968,-8.6437,19815.png,PT,Portugal,Europe
41.05979,-7.20605,19816.png,PT,Portugal,Europe
41.56833,-8.53358,19817.png,PT,Portugal,Europe
38.54939,-8.91641,19818.png,PT,Portugal,Europe
41.28223,-8.39409,19819.png,PT,Portugal,Europe
41.38273,-8.04453,19820.png,PT,Portugal,Europe
41.07187,-8.26712,19821.png,PT,Portugal,Europe
38.71273,-9.4217,19822.png,PT,Portugal,Europe
41.40228,-8.30626,19823.png,PT,Portugal,Europe
38.77503,-9.27864,19824.png,PT,Portugal,Europe
40.85701,-8.48812,19825.png,PT,Portugal,Europe
41.33875,-8.57833,19826.png,PT,Portugal,Europe
41.53145,-6.98587,19827.png,PT,Portugal,Europe
41.4891,-8.26147,19828.png,PT,Portugal,Europe
40.98864,-8.56026,19829.png,PT,Portugal,Europe
38.55345,-9.04105,19830.png,PT,Portugal,Europe
40.86319,-7.88624,19831.png,PT,Portugal,Europe
41.22436,-8.71314,19832.png,PT,Portugal,Europe
40.92864,-8.63535,19833.png,PT,Portugal,Europe
40.90122,-8.58502,19834.png,PT,Portugal,Europe
41.49417,-7.80184,19835.png,PT,Portugal,Europe
41.58656,-7.03096,19836.png,PT,Portugal,Europe
41.08401,-8.1143,19837.png,PT,Portugal,Europe
38.81068,-9.29109,19838.png,PT,Portugal,Europe
40.9055,-7.46426,19839.png,PT,Portugal,Europe
40.83576,-7.513,19840.png,PT,Portugal,Europe
38.65953,-9.0531,19841.png,PT,Portugal,Europe
37.14597,-8.63498,19842.png,PT,Portugal,Europe
41.30537,-8.35289,19843.png,PT,Portugal,Europe
41.39162,-7.84482,19844.png,PT,Portugal,Europe
40.95486,-8.59823,19845.png,PT,Portugal,Europe
38.75845,-9.39044,19846.png,PT,Portugal,Europe
37.11529,-8.15873,19847.png,PT,Portugal,Europe
38.70667426,-9.286607421,19848.png,PT,Portugal,Europe
41.21056,-7.9849,19849.png,PT,Portugal,Europe
41.4437,-8.02747,19850.png,PT,Portugal,Europe
37.79622,-25.5822,19851.png,PT,Portugal,Europe
40.7272,-7.96913,19852.png,PT,Portugal,Europe
41.09183,-7.64701,19853.png,PT,Portugal,Europe
41.53499,-8.25189,19854.png,PT,Portugal,Europe
41.55452,-8.7907,19855.png,PT,Portugal,Europe
41.38318,-7.50019,19856.png,PT,Portugal,Europe
41.37124,-8.37163,19857.png,PT,Portugal,Europe
41.62881,-8.37233,19858.png,PT,Portugal,Europe
41.52173,-8.76193,19859.png,PT,Portugal,Europe
37.83519,-25.31863,19860.png,PT,Portugal,Europe
41.07662,-8.28973,19861.png,PT,Portugal,Europe
40.95111,-7.14623,19862.png,PT,Portugal,Europe
38.84978,-9.13949,19863.png,PT,Portugal,Europe
39.00659,-9.29276,19864.png,PT,Portugal,Europe
40.76936,-8.25809,19865.png,PT,Portugal,Europe
41.3218,-8.34689,19866.png,PT,Portugal,Europe
37.58199,-8.18375,19867.png,PT,Portugal,Europe
41.27326,-7.69557,19868.png,PT,Portugal,Europe
41.37823,-8.0549,19869.png,PT,Portugal,Europe
41.10128,-8.11032,19870.png,PT,Portugal,Europe
38.55703,-8.77182,19871.png,PT,Portugal,Europe
40.98837,-8.63671,19872.png,PT,Portugal,Europe
40.85627,-8.5783,19873.png,PT,Portugal,Europe
41.31618,-8.36757,19874.png,PT,Portugal,Europe
41.51524,-8.46748,19875.png,PT,Portugal,Europe
38.87522,-9.4251,19876.png,PT,Portugal,Europe
37.25398,-8.1577,19877.png,PT,Portugal,Europe
41.21155,-7.86399,19878.png,PT,Portugal,Europe
37.75955,-25.6593,19879.png,PT,Portugal,Europe
38.76824,-9.20007,19880.png,PT,Portugal,Europe
41.13566,-7.32941,19881.png,PT,Portugal,Europe
37.17441,-8.02453,19882.png,PT,Portugal,Europe
40.7629,-8.06458,19883.png,PT,Portugal,Europe
41.13815,-8.49604,19884.png,PT,Portugal,Europe
41.61724,-8.62275,19885.png,PT,Portugal,Europe
41.53356,-8.67287,19886.png,PT,Portugal,Europe
37.24985,-8.64627,19887.png,PT,Portugal,Europe
38.95967,-9.21455,19888.png,PT,Portugal,Europe
40.66006,-7.3942,19889.png,PT,Portugal,Europe
41.23189,-8.6089,19890.png,PT,Portugal,Europe
38.64108,-8.99998,19891.png,PT,Portugal,Europe
41.16203,-8.68142,19892.png,PT,Portugal,Europe
40.76043,-8.31719,19893.png,PT,Portugal,Europe
37.13171,-7.7563,19894.png,PT,Portugal,Europe
41.21607,-8.70685,19895.png,PT,Portugal,Europe
41.2249,-8.1425,19896.png,PT,Portugal,Europe
37.83023,-25.39208,19897.png,PT,Portugal,Europe
38.6954,-9.23601,19898.png,PT,Portugal,Europe
41.2138,-8.50807,19899.png,PT,Portugal,Europe
41.1053,-7.32097,19900.png,PT,Portugal,Europe
41.25197,-7.81515,19901.png,PT,Portugal,Europe
37.76814,-25.58152,19902.png,PT,Portugal,Europe
37.11408,-8.11428,19903.png,PT,Portugal,Europe
40.74451,-6.85709,19904.png,ES,Spain,Europe
40.70297,-7.57463,19905.png,PT,Portugal,Europe
37.77239,-25.30297,19906.png,PT,Portugal,Europe
38.68184,-8.95973,19907.png,PT,Portugal,Europe
41.37078,-7.65868,19908.png,PT,Portugal,Europe
38.52042,-8.90834,19909.png,PT,Portugal,Europe
40.85197,-7.31231,19910.png,PT,Portugal,Europe
38.6889,-9.34243,19911.png,PT,Portugal,Europe
37.34531,-8.52532,19912.png,PT,Portugal,Europe
41.38908,-8.22824,19913.png,PT,Portugal,Europe
41.03043,-8.56892,19914.png,PT,Portugal,Europe
41.15068,-8.30336,19915.png,PT,Portugal,Europe
40.72444,-8.27877,19916.png,PT,Portugal,Europe
41.42715,-7.19036,19917.png,PT,Portugal,Europe
41.34003,-8.52477,19918.png,PT,Portugal,Europe
40.74522,-7.12433,19919.png,PT,Portugal,Europe
37.15793305,-8.13002457,19920.png,PT,Portugal,Europe
41.24065,-8.38175,19921.png,PT,Portugal,Europe
37.13808,-7.84917,19922.png,PT,Portugal,Europe
41.64567,-8.79794,19923.png,PT,Portugal,Europe
38.78949,-9.3121,19924.png,PT,Portugal,Europe
41.70085,-8.02334,19925.png,PT,Portugal,Europe
41.46817,-7.51521,19926.png,PT,Portugal,Europe
41.68919,-7.88662,19927.png,PT,Portugal,Europe
41.48466,-8.34673,19928.png,PT,Portugal,Europe
40.83578,-7.83384,19929.png,PT,Portugal,Europe
41.33173,-8.13368,19930.png,PT,Portugal,Europe
41.35769,-7.79631,19931.png,PT,Portugal,Europe
37.21361,-8.26395,19932.png,PT,Portugal,Europe
41.63933,-8.55887,19933.png,PT,Portugal,Europe
40.80498,-8.15354,19934.png,PT,Portugal,Europe
40.9386,-7.99179,19935.png,PT,Portugal,Europe
41.45936,-7.06183,19936.png,PT,Portugal,Europe
39.1255,-9.33587,19937.png,PT,Portugal,Europe
38.75597,-9.25804,19938.png,PT,Portugal,Europe
40.87791,-8.42426,19939.png,PT,Portugal,Europe
41.16854,-7.75069,19940.png,PT,Portugal,Europe
38.81437,-9.14119,19941.png,PT,Portugal,Europe
38.58696,-8.83861,19942.png,PT,Portugal,Europe
41.21486,-8.14726,19943.png,PT,Portugal,Europe
39.07746,-9.19082,19944.png,PT,Portugal,Europe
40.6155,-7.50203,19945.png,PT,Portugal,Europe
37.14862,-7.95513,19946.png,PT,Portugal,Europe
37.48692,-7.9842,19947.png,PT,Portugal,Europe
41.34343,-8.48172,19948.png,PT,Portugal,Europe
40.90256,-8.43377,19949.png,PT,Portugal,Europe
38.53942,-8.86088,19950.png,PT,Portugal,Europe
40.84976,-8.38475,19951.png,PT,Portugal,Europe
41.602,-8.68858,19952.png,PT,Portugal,Europe
38.9799,-9.34603,19953.png,PT,Portugal,Europe
41.66902,-7.91177,19954.png,PT,Portugal,Europe
38.81683,-9.13173,19955.png,PT,Portugal,Europe
39.11398,-9.15965,19956.png,PT,Portugal,Europe
40.66033,-7.05999,19957.png,PT,Portugal,Europe
41.36939,-8.39794,19958.png,PT,Portugal,Europe
41.49229,-8.32161,19959.png,PT,Portugal,Europe
41.08914,-8.49747,19960.png,PT,Portugal,Europe
41.24013,-8.41738,19961.png,PT,Portugal,Europe
37.16632,-7.76742,19962.png,PT,Portugal,Europe
38.57302,-8.97258,19963.png,PT,Portugal,Europe
37.32817,-7.80401,19964.png,PT,Portugal,Europe
41.67664,-8.61824,19965.png,PT,Portugal,Europe
38.62692,-9.20017,19966.png,PT,Portugal,Europe
37.30533,-8.25394,19967.png,PT,Portugal,Europe
41.20846,-8.47599,19968.png,PT,Portugal,Europe
41.393,-8.5527,19969.png,PT,Portugal,Europe
41.01585,-8.54593,19970.png,PT,Portugal,Europe
41.10903,-7.77587,19971.png,PT,Portugal,Europe
37.07885,-7.82737,19972.png,PT,Portugal,Europe
41.24491,-7.0868,19973.png,PT,Portugal,Europe
41.54186,-8.76394,19974.png,PT,Portugal,Europe
40.79769,-7.29975,19975.png,PT,Portugal,Europe
40.82082,-8.40563,19976.png,PT,Portugal,Europe
41.46679,-7.24666,19977.png,PT,Portugal,Europe
41.01802,-8.55591,19978.png,PT,Portugal,Europe
38.84273,-9.1013,19979.png,PT,Portugal,Europe
41.04448,-8.48108,19980.png,PT,Portugal,Europe
41.67252,-8.18575,19981.png,PT,Portugal,Europe
41.40432,-8.73579,19982.png,PT,Portugal,Europe
40.91032,-7.50279,19983.png,PT,Portugal,Europe
40.77294,-7.73529,19984.png,PT,Portugal,Europe
41.47657,-8.6972,19985.png,PT,Portugal,Europe
37.08461,-8.25841,19986.png,PT,Portugal,Europe
41.33488,-8.61741,19987.png,PT,Portugal,Europe
38.8652,-9.42453,19988.png,PT,Portugal,Europe
38.80044,-9.35738,19989.png,PT,Portugal,Europe
41.37693,-7.00338,19990.png,PT,Portugal,Europe
40.61889,-7.79469,19991.png,PT,Portugal,Europe
40.68957,-7.69929,19992.png,PT,Portugal,Europe
41.31865,-7.70041,19993.png,PT,Portugal,Europe
40.83485,-7.89762,19994.png,PT,Portugal,Europe
41.42203,-8.07758,19995.png,PT,Portugal,Europe
40.89149,-8.62732,19996.png,PT,Portugal,Europe
40.92893,-7.95779,19997.png,PT,Portugal,Europe
37.03366,-7.9741,19998.png,PT,Portugal,Europe
41.54908,-8.59971,19999.png,PT,Portugal,Europe
37.89195,-25.81851,20000.png,PT,Portugal,Europe
41.37067,-8.35107,20001.png,PT,Portugal,Europe
41.33872,-8.27009,20002.png,PT,Portugal,Europe
41.38066,-8.09782,20003.png,PT,Portugal,Europe
41.32764,-8.43155,20004.png,PT,Portugal,Europe
