<<<<<<< HEAD
﻿Image Name,Analysis Result
roi_6548_1.jpeg,"[""Nothing""]
"
roi_6555_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Sky"", ""Vegetation"", ""Pole""]"
roi_6555_1.jpeg,"[""Nothing""]
"
roi_6557_0.jpeg,"```json
[""Vegetation"", ""Soil"", ""Fence"", ""Road""]
```
"
roi_6557_1.jpeg,"[""Sky"", ""Cloud""]
"
roi_6563_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vegetation"", ""Field"", ""Pole"", ""Bush""]"
roi_6564_0.jpeg,"[""Nothing""]
"
roi_6564_1.jpeg,"[""Nothing""]
"
roi_6566_0.jpeg,"[""Sky"", ""Vegetation"", ""Soil""]
"
roi_6566_1.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Tree"", ""Car"", ""Vehicle"", ""Vegetation"", ""Bush""]
"
roi_6566_2.jpeg,"[""Sky""]
"
roi_6569_0.jpeg,"[""Nothing""]
"
roi_6569_1.jpeg,"[""Vegetation""]
"
roi_6570_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]"
roi_6570_1.jpeg,"[""Sky""]
"
roi_6576_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Tree"", ""Vegetation"", ""Field"", ""Bush""]"
roi_657_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Field"", ""Bush""]"
roi_6580_0.jpeg,"[""Soil"", ""Vegetation""]
"
roi_6580_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush"", ""Field""]
"
roi_6581_0.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush"", ""Tree""]
"
roi_6581_1.jpeg,"[""Tree"", ""Vegetation""]
"
roi_6581_2.jpeg,"[""Vegetation""]
"
roi_6599_0.jpeg,"[""Road"", ""Vegetation"", ""Soil""]
"
roi_6599_1.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Building"", ""House"", ""Tree"", ""Vegetation"", ""Pole"", ""Powerline""]
"
roi_6605_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Person"", ""Vegetation"", ""Car""]
"
roi_6605_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Building"", ""House"", ""Pole"", ""Tree"", ""Vegetation"", ""Vehicle"", ""People"", ""Bush""]
"
roi_6605_2.jpeg,"[""Sky"", ""Clouds""]
"
roi_6605_3.jpeg,"[""Sky""]
"
roi_6611_0.jpeg,"[""Vegetation"", ""Body of water""]
"
roi_6611_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_6614_0.jpeg,"[""Nothing""]
"
roi_6614_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Body of water""]
"
roi_6621_0.jpeg,"[""Nothing""]
"
roi_6621_1.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Soil""]
"
roi_6626_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_6638_0.jpeg,"[""Soil"", ""Text""]
"
roi_6638_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]"
roi_6644_0.jpeg,"[""Road"", ""Shadow of a car"", ""Tree"", ""Vegetation"", ""Sky"", ""Person""]
"
roi_6644_1.jpeg,"[""Nothing""]
"
roi_6667_0.jpeg,"[""Road"", ""Roadmark"", ""Vehicle"", ""Shadow of a car""]
"
roi_6669_0.jpeg,"[""Nothing""]
"
roi_6669_1.jpeg,"[""Vegetation""]
"
roi_6669_2.jpeg,"[""Road"", ""Roadmark"", ""Tree"", ""Vegetation"", ""Bush"", ""Body of water"", ""Sky""]
"
roi_666_0.jpeg,"[""Nothing""]
"
roi_666_1.jpeg,"[""Sky"", ""Nothing""]
"
roi_666_2.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_666_3.jpeg,"[""Nothing""]
"
roi_6676_0.jpeg,"[""Fence"", ""Tree"", ""Vegetation"", ""Building"", ""Sky""]"
roi_6681_0.jpeg,"[""Nothing""]
"
roi_6681_1.jpeg,"[""Sky"", ""Vegetation"", ""Soil"", ""Road"", ""Bush""]
"
roi_6681_2.jpeg,"[""Sky"", ""Road"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_6682_0.jpeg,"[""Tree"", ""Vegetation"", ""Soil"", ""Road"", ""Bush""]
"
roi_6682_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Person"", ""Vehicle""]
"
roi_6682_2.jpeg,"[""Sky"", ""Cloud""]
"
roi_6683_0.jpeg,"[""Road"", ""Roadmark""]
"
roi_6683_1.jpeg,"[""Road"", ""Roadmark""]
"
roi_6683_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_6683_3.jpeg,"[""Nothing""]
"
roi_6683_4.jpeg,"[""Nothing""]
"
roi_6683_5.jpeg,"[""Sky"", ""Clouds""]"
roi_6691_0.jpeg,"[""Road"", ""Roadmark""]
"
roi_6693_0.jpeg,"[""Soil"", ""Vegetation""]
"
roi_6693_1.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Shadow of a car""]
"
roi_6697_0.jpeg,"[""Nothing""]
"
roi_6701_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_6704_0.jpeg,"[""Road"", ""Car"", ""Vehicle"", ""Shadow of a car"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_6704_1.jpeg,"[""Nothing""]
"
roi_6704_2.jpeg,"[""Nothing""]
"
roi_6706_0.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6707_0.jpeg,"[""Car"", ""Vehicle"", ""Vegetation"", ""Building"", ""Road"", ""House""]"
roi_6707_1.jpeg,"[""Nothing""]
"
roi_6707_2.jpeg,"[""Nothing""]
"
roi_6707_3.jpeg,"[""Sky""]
"
roi_6708_0.jpeg,"[""Vegetation"", ""Bush"", ""Road"", ""Soil""]
"
roi_670_0.jpeg,"[""Soil""]
"
roi_670_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Road"", ""Soil"", ""Field"", ""Fence""]
"
roi_670_2.jpeg,"[""Nothing""]
"
roi_670_3.jpeg,"[""Shadow of a car""]
"
roi_6711_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_6711_1.jpeg,"[""Road"", ""Roadmark"", ""Tree"", ""Vegetation"", ""Sky"", ""Car"", ""Vehicle""]"
roi_6711_2.jpeg,"[""Nothing""]
"
roi_6711_3.jpeg,"[""Nothing""]
"
roi_6717_0.jpeg,"[""Nothing""]
"
roi_6717_1.jpeg,"[""Nothing""]
"
roi_6717_2.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Tree"", ""Vegetation"", ""Fence"", ""Bush""]
"
roi_6717_3.jpeg,"[""Nothing""]
"
roi_6719_0.jpeg,"[""Road"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_6724_0.jpeg,"[""Building"", ""Road"", ""Roadmark"", ""Soil"", ""Vehicle"", ""Vegetation"", ""Person"", ""Text""]
"
roi_6724_1.jpeg,"[""Building"", ""House"", ""Tree"", ""Road"", ""Vehicle"", ""Person"", ""People"", ""Vegetation"", ""Sign""]"
roi_6724_2.jpeg,"[""Sky""]
"
roi_6725_0.jpeg,"[""Nothing""]
"
roi_6725_1.jpeg,"[""Nothing""]
"
roi_6725_2.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation""]
"
roi_6725_3.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Sky"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_6725_4.jpeg,"[""Sky""]
"
roi_6731_0.jpeg,"[""Vegetation""]
"
roi_6731_1.jpeg,"[""Sky"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6731_2.jpeg,"[""Sky"", ""Vegetation""]
"
roi_6733_0.jpeg,"[""Nothing""]
"
roi_6733_1.jpeg,"[""Road"", ""Vehicle"", ""Vegetation"", ""Bush""]
"
roi_6734_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_6736_0.jpeg,"[""Vegetation""]
"
roi_6736_1.jpeg,"[""Road"", ""Vegetation"", ""Sky"", ""Bush""]"
roi_6744_0.jpeg,"[""Soil""]
"
roi_6744_1.jpeg,"[""Vegetation"", ""Soil""]
"
roi_6744_2.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_6745_0.jpeg,"[""Nothing""]
"
roi_6745_1.jpeg,"[""Nothing""]
"
roi_6745_2.jpeg,"[""Soil"", ""Vegetation""]
"
roi_6754_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_6754_1.jpeg,"[""Nothing""]
"
roi_6769_0.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_6769_1.jpeg,"[""Sky""]
"
roi_6769_2.jpeg,"[""Sky"", ""Building"", ""Vegetation""]
"
roi_676_0.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_676_1.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush""]"
roi_676_2.jpeg,"[""Sky"", ""Clouds""]
"
roi_6772_0.jpeg,"[""Nothing""]
"
roi_6772_1.jpeg,"[""Soil""]
"
roi_6772_2.jpeg,"[""Nothing""]
"
roi_6772_3.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Building"", ""House"", ""Pole"", ""Soil"", ""Fence""]
"
roi_6772_4.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush""]"
roi_6775_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_6778_0.jpeg,"[""Nothing""]
"
roi_6778_1.jpeg,"[""Vegetation"", ""Tree"", ""Sky""]
"
roi_6778_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_6778_3.jpeg,"[""Sky""]
"
roi_6779_0.jpeg,"[""Vegetation""]"
roi_6779_1.jpeg,"[""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Sky"", ""Building"", ""House""]
"
roi_6788_0.jpeg,"[""Nothing""]
"
roi_6788_1.jpeg,"[""Nothing""]"
roi_6788_2.jpeg,"[""Sky""]
"
roi_6796_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Building"", ""House"", ""Tree"", ""Car"", ""Vehicle"", ""Person"", ""Vegetation"", ""People""]
"
roi_6796_1.jpeg,"[""Sky"", ""Tree"", ""Soil"", ""Vegetation""]
"
roi_6798_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""House"", ""Building"", ""Field"", ""Road"", ""Pole"", ""Bush""]
"
roi_6798_1.jpeg,"[""Sky"", ""Building""]
"
roi_6800_0.jpeg,"[""Nothing""]"
roi_6800_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush"", ""Mountain"", ""Field""]
"
roi_6800_2.jpeg,"[""Tree"", ""Vegetation""]
"
roi_6800_3.jpeg,"[""Nothing""]
"
roi_6809_0.jpeg,"[""Nothing""]
"
roi_6809_1.jpeg,"[""Nothing""]
"
roi_6809_2.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush""]"
roi_6822_0.jpeg,"[""Nothing""]
"
roi_6822_1.jpeg,"[""Nothing""]
"
roi_6822_2.jpeg,"[""Sky"", ""Road"", ""Tree"", ""Vegetation"", ""Field"", ""Soil"", ""Bush""]
"
roi_6827_0.jpeg,"[""Vegetation""]
"
roi_6827_1.jpeg,"[""Nothing""]
"
roi_6827_2.jpeg,"[""Sky"", ""Soil"", ""Tree"", ""Fence"", ""Vegetation"", ""Bush""]
"
roi_6834_0.jpeg,"[""Nothing""]
"
roi_6834_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Field"", ""Vegetation"", ""Powerline"", ""Mountain"", ""Bush""]
"
roi_683_0.jpeg,"[""Road"", ""Roadmark""]
"
roi_6845_0.jpeg,"[""Nothing""]
"
roi_6845_1.jpeg,"[""Sky"", ""Clouds""]
"
roi_685_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Tree"", ""Vegetation"", ""Shadow of a car""]"
roi_685_1.jpeg,"[""Sky"", ""Mountain"", ""Vegetation""]
"
roi_6861_0.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_6865_0.jpeg,"[""Nothing""]
"
roi_6865_1.jpeg,"[""Nothing""]
"
roi_6865_2.jpeg,"[""Soil"", ""Fence"", ""Vegetation""]
"
roi_6865_3.jpeg,"[""Nothing""]
"
roi_6866_0.jpeg,"[""Shadow of a car"", ""Vegetation"", ""Road"", ""Soil""]
"
roi_6866_1.jpeg,"[""Nothing""]
"
roi_6866_2.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Sky"", ""Bush""]
"
roi_6887_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Bush""]
"
roi_6887_1.jpeg,"[""Shadow of a car"", ""Soil"", ""Road"", ""Roadmark"", ""Vehicle"", ""Car""]
"
roi_6887_2.jpeg,"[""Vegetation""]
"
roi_6889_0.jpeg,"[""Vegetation""]
"
roi_6889_1.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Tree"", ""Fence"", ""Vegetation"", ""Bush""]
"
roi_6890_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_6890_1.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6893_0.jpeg,"[""Vegetation""]
"
roi_6893_1.jpeg,"[""Vegetation"", ""Soil"", ""Mountain""]
"
roi_6893_2.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Car"", ""Vehicle"", ""Bush"", ""Mountain""]
"
roi_6895_0.jpeg,"[""Road"", ""Vegetation"", ""Bush""]
"
roi_6895_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Building"", ""House"", ""Tree"", ""Vegetation"", ""Bush""]"
roi_6895_2.jpeg,"[""Nothing""]
"
roi_6895_3.jpeg,"[""Sky""]
"
roi_6898_0.jpeg,"[""Nothing""]
"
roi_6898_1.jpeg,"[""Nothing""]
"
roi_6898_2.jpeg,"[""Vegetation""]
"
roi_6899_0.jpeg,"[""Building"", ""Vegetation""]
"
roi_6899_1.jpeg,"[""Sky"", ""Building""]
"
roi_6907_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_6907_1.jpeg,"[""Nothing""]
"
roi_6907_2.jpeg,"[""Sky""]
"
roi_690_0.jpeg,"[""Road"", ""Soil"", ""Sky"", ""Car"", ""Shadow of a car"", ""Vehicle""]"
roi_6910_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Powerline"", ""Bush""]
"
roi_6910_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Soil""]
"
roi_6910_2.jpeg,"[""Nothing""]
"
roi_6915_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Soil""]
"
roi_6915_1.jpeg,"[""Vegetation"", ""Pole"", ""Bush""]
"
roi_6915_2.jpeg,"[""Sky""]
"
roi_6923_0.jpeg,"[""Nothing""]
"
roi_6923_1.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_6925_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Field"", ""Bush""]
"
roi_6928_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Tree"", ""Vegetation"", ""Roadsign"", ""Bush""]
"
roi_6931_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Sky"", ""Soil"", ""Bush""]
"
roi_6931_1.jpeg,"[""Nothing""]
"
roi_6931_2.jpeg,"[""Sky"", ""Building""]
"
roi_6932_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Car"", ""Vehicle"", ""Vegetation""]"
roi_6932_1.jpeg,"[""Nothing""]
"
roi_6932_2.jpeg,"[""Nothing""]
"
roi_6933_0.jpeg,"[""Nothing""]
"
roi_6933_1.jpeg,"[""Sky"", ""Road"", ""Vegetation""]"
roi_6933_2.jpeg,"[""Sky"", ""Soil"", ""Field"", ""Vegetation"", ""Tree""]"
roi_6935_0.jpeg,"[""Nothing""]
"
roi_6935_1.jpeg,"[""Vegetation""]
"
roi_6937_0.jpeg,"[""Road"", ""Vegetation"", ""Bush"", ""Fence"", ""Roadmark"", ""Tree""]
"
roi_6937_1.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Soil"", ""Bush""]
"
roi_6937_2.jpeg,"[""Nothing""]
"
roi_6940_0.jpeg,"[""Vegetation"", ""Pole"", ""Soil""]
"
roi_6940_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vegetation"", ""Tree"", ""Bush"", ""Field"", ""Powerline"", ""Mountain""]"
roi_6949_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6949_1.jpeg,"[""Tree"", ""Vegetation"", ""House"", ""Bush"", ""Soil""]
"
roi_6949_2.jpeg,"[""Nothing""]
"
roi_6953_0.jpeg,"[""Nothing""]
"
roi_6953_1.jpeg,"[""Soil"", ""Vegetation""]
"
roi_6953_2.jpeg,"[""Sky"", ""Road"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_6953_3.jpeg,"```json
[""Sky"", ""Tree"", ""Vegetation"", ""Field"", ""Bush""]
```
"
roi_6953_4.jpeg,"[""Nothing""]
"
roi_6953_5.jpeg,"[""Nothing""]
"
roi_6966_0.jpeg,"[""Nothing""]
"
roi_6966_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Mountain"", ""Vegetation"", ""Bush""]
"
roi_6968_0.jpeg,"[""Nothing""]
"
roi_6968_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Field""]
"
roi_6970_0.jpeg,"[""Road"", ""Vegetation"", ""Bush""]
"
roi_6970_1.jpeg,"[""Vegetation""]
"
roi_6970_2.jpeg,"[""Road"", ""Vegetation"", ""Soil""]"
roi_6970_3.jpeg,"[""Sky"", ""Vegetation"", ""Tree"", ""Mountain"", ""Rock"", ""Soil""]
"
roi_6971_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_6971_1.jpeg,"[""Sky"", ""Tree"", ""House"", ""Vegetation"", ""Road"", ""Soil"", ""Building""]
"
roi_6971_2.jpeg,"[""Sky""]
"
roi_6985_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Pole"", ""Tree"", ""House"", ""Field""]
"
roi_6985_1.jpeg,"[""Nothing""]
"
roi_698_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Vegetation"", ""Bush""]"
roi_698_1.jpeg,"[""Nothing""]
"
roi_698_2.jpeg,"[""Sky"", ""Vegetation""]
"
roi_6994_0.jpeg,"[""Sky"", ""Tree"", ""Pole"", ""Vegetation"", ""Field"", ""Soil""]
"
roi_6994_1.jpeg,"[""Sky"", ""Tree"", ""Field"", ""Vegetation"", ""Pole"", ""Shadow of a car""]
"
roi_6997_0.jpeg,"[""Road"", ""Roadmark"", ""Soil""]
"
roi_6997_1.jpeg,"[""Sky"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6997_2.jpeg,"[""Sky"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6997_3.jpeg,"[""Sky"", ""Building""]
"
roi_6998_0.jpeg,"[""Nothing""]
"
roi_6998_1.jpeg,"[""Nothing""]
"
roi_6998_2.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_6998_3.jpeg,"[""Nothing""]
"
roi_69_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Sky""]
"
roi_69_1.jpeg,"```json
[""Sky"", ""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Bush"", ""Soil""]
```
"
roi_69_2.jpeg,"[""Nothing""]
"
roi_7003_0.jpeg,"[""Nothing""]
"
roi_7003_1.jpeg,"[""Sky"", ""Pole"", ""Tree"", ""Vegetation"", ""Soil"", ""Building"", ""House"", ""Powerline""]"
roi_7003_2.jpeg,"[""Vegetation"", ""Mountain""]
"
roi_7007_0.jpeg,"[""Road"", ""Vehicle""]
"
roi_7007_1.jpeg,"[""Nothing""]
"
roi_7007_2.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation""]
"
roi_7007_3.jpeg,"[""Nothing""]
"
roi_7007_4.jpeg,"[""Sky""]
"
roi_7023_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Road"", ""Bush""]
"
roi_703_0.jpeg,"[""Nothing""]
"
roi_703_1.jpeg,"```json
[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Fence"", ""Bush""]
```
"
roi_7049_0.jpeg,"[""Nothing""]
"
roi_7049_1.jpeg,"[""House"", ""Building"", ""Fence"", ""Vegetation"", ""Soil"", ""Tree"", ""Pole""]
"
roi_7050_0.jpeg,"[""Nothing""]
"
roi_7050_1.jpeg,"[""Vegetation"", ""Bush"", ""Tree""]
"
roi_7050_2.jpeg,"[""Sky"", ""Vegetation"", ""Bush""]
"
roi_7053_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_7053_1.jpeg,"[""Nothing""]
"
roi_7053_2.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Building"", ""House"", ""Pole"", ""Tree"", ""Vegetation"", ""Mountain"", ""Fence""]
"
roi_7066_0.jpeg,"[""Nothing""]
"
roi_7066_1.jpeg,"[""Road"", ""Roadmark""]
"
roi_7066_2.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_7066_3.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Bush"", ""Shadow of a car""]
"
roi_7066_4.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_7067_0.jpeg,"[""Sky"", ""Road"", ""Car"", ""Vehicle"", ""Vegetation"", ""Roadmark""]"
roi_7068_0.jpeg,"[""Road"", ""Roadmark"", ""Soil""]"
roi_7068_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Soil""]
"
roi_7069_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Building"", ""Vegetation"", ""Road"", ""Bush""]
"
roi_7069_1.jpeg,"[""Nothing""]"
roi_7092_0.jpeg,"[""Text""]
"
roi_7092_1.jpeg,"[""Soil"", ""Road"", ""Vegetation""]
"
roi_7092_2.jpeg,"[""Sky"", ""Body of water""]
"
roi_7105_0.jpeg,"```json
[""Road"", ""Roadmark"", ""Bollard"", ""Shadow of a car""]
```
"
roi_7105_1.jpeg,"[""Sky"", ""Building""]"
roi_7108_0.jpeg,"[""Soil""]
"
roi_7108_1.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_7108_2.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vegetation"", ""Bush"", ""Tree""]
"
roi_710_0.jpeg,"[""Nothing""]
"
roi_7113_0.jpeg,"[""Nothing""]
"
roi_7113_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Pole""]
"
roi_7114_0.jpeg,"[""Soil"", ""Shadow of a car"", ""Vegetation""]
"
roi_7114_1.jpeg,"[""Sky"", ""Vegetation"", ""Field""]
"
roi_7115_0.jpeg,"[""Nothing""]
"
roi_7115_1.jpeg,"[""Vegetation""]
"
roi_7115_2.jpeg,"[""Sky""]
"
roi_7124_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Shadow of a car""]
"
roi_7124_1.jpeg,"[""Soil""]
"
roi_7124_2.jpeg,"[""Sky"", ""Building""]"
roi_7127_0.jpeg,"[""Mountain""]
"
roi_7127_1.jpeg,"[""Nothing""]
"
roi_7127_2.jpeg,"[""Nothing""]
"
roi_7127_3.jpeg,"[""Sky"", ""Powerline""]
"
roi_7132_0.jpeg,"[""Road"", ""Roadmark""]
"
roi_7132_1.jpeg,"[""Tree"", ""Vegetation"", ""Sky"", ""Bush""]
"
roi_7132_2.jpeg,"[""Pole"", ""Powerline"", ""Tree"", ""Vegetation"", ""Sky""]
"
roi_7133_0.jpeg,"[""Nothing""]
"
roi_7133_1.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation""]
"
roi_7133_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_7137_0.jpeg,"[""Text""]
"
roi_7137_1.jpeg,"[""Nothing""]
"
roi_7137_2.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Pole"", ""Tree"", ""Vegetation"", ""Sign"", ""Shadow of a car"", ""Person""]
"
roi_7145_0.jpeg,"[""Tree"", ""Vegetation""]
"
roi_7145_1.jpeg,"[""Vegetation""]
"
roi_7151_0.jpeg,"[""Nothing""]
"
roi_7151_1.jpeg,"[""Sky"", ""Mountain""]
"
roi_7152_0.jpeg,"[""Nothing""]
"
roi_7152_1.jpeg,"[""Road"", ""Vegetation"", ""Tree"", ""Soil"", ""Bush""]
"
roi_7152_2.jpeg,"[""Nothing""]
"
roi_7158_0.jpeg,"[""Mountain""]
"
roi_7158_1.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Soil""]"
roi_7172_0.jpeg,"[""Nothing""]
"
roi_7172_1.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_7172_2.jpeg,"[""Tree"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_7172_3.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Soil""]
"
roi_7172_4.jpeg,"[""Sky"", ""Building""]
"
roi_7173_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_7173_1.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Field""]
"
roi_7195_0.jpeg,"[""Nothing""]
"
roi_7195_1.jpeg,"[""Nothing""]
"
roi_7195_2.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Fence"", ""Roadsign"", ""Building"", ""Tree"", ""Bush""]"
roi_7198_0.jpeg,"[""Nothing""]
"
roi_7198_1.jpeg,"[""Sky"", ""Clouds""]
"
roi_720_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Shadow of a car"", ""Car"", ""Vehicle"", ""Person"", ""Sign""]"
roi_7211_0.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]"
roi_7211_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_7221_0.jpeg,"[""Soil""]"
roi_7221_1.jpeg,"[""Vegetation""]
"
roi_7221_2.jpeg,"[""Vegetation""]
"
roi_7224_0.jpeg,"[""Vegetation""]
"
roi_7224_1.jpeg,"[""Road"", ""Tree"", ""Vegetation"", ""Bush"", ""Sky"", ""Shadow of a car""]
"
roi_7224_2.jpeg,"[""Vegetation""]
"
roi_722_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Bush""]"
roi_722_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_7236_0.jpeg,"[""Soil"", ""Vegetation"", ""Road"", ""Fence"", ""Bush""]
"
roi_7240_0.jpeg,"[""Building"", ""Road"", ""Soil"", ""Trashcan"", ""Vegetation""]"
